dbn,name,year,cohort_category,cohort_size,grads_num,grads_percent,regents_num,regents_percent_total,regents_percent_grad,advregents_num,advregents_percent_total,advregents_percent_grad,othregents_num,othregents_percent_total,othregents_percent_grad,local_num,local_percent_total,local_percent_grad,enrolled_num,enrolled_percent,drop_num,drop_percent
29Q248,QUEENS PREPARATORY ACADEMY,2005,4 Year August,92,79,85.9%,69,75.0%,87.3%,7,7.6%,8.9%,62,67.4%,78.5%,10,10.9%,12.7%,10,10.9%,3,3.3%
29Q248,QUEENS PREPARATORY ACADEMY,2005,5 Year,93,81,87.1%,70,75.3%,86.4%,7,7.5%,8.6%,63,67.7%,77.8%,11,11.8%,13.6%,3,3.2%,8,8.6%
29Q248,QUEENS PREPARATORY ACADEMY,2005,6 Year,93,81,87.1%,70,75.3%,86.4%,7,7.5%,8.6%,63,67.7%,77.8%,11,11.8%,13.6%,2,2.2%,10,10.8%
29Q248,QUEENS PREPARATORY ACADEMY,2006,4 Year  June,95,68,71.6%,52,54.7%,76.5%,7,7.4%,10.3%,45,47.4%,66.2%,16,16.8%,23.5%,15,15.8%,10,10.5%
29Q248,QUEENS PREPARATORY ACADEMY,2006,4 Year August,95,72,75.8%,53,55.8%,73.6%,7,7.4%,9.7%,46,48.4%,63.9%,19,20.0%,26.4%,11,11.6%,10,10.5%
29Q248,QUEENS PREPARATORY ACADEMY,2006,5 Year  June,101,76,75.2%,54,53.5%,71.1%,7,6.9%,9.2%,47,46.5%,61.8%,22,21.8%,28.9%,13,12.9%,11,10.9%
29Q248,QUEENS PREPARATORY ACADEMY,2006,5 Year August,101,76,75.2%,54,53.5%,71.1%,7,6.9%,9.2%,47,46.5%,61.8%,22,21.8%,28.9%,13,12.9%,11,10.9%
29Q248,QUEENS PREPARATORY ACADEMY,2007,4 Year  June,94,60,63.8%,51,54.3%,85.0%,18,19.1%,30.0%,33,35.1%,55.0%,9,9.6%,15.0%,29,30.9%,4,4.3%
29Q248,QUEENS PREPARATORY ACADEMY,2007,4 Year August,94,64,68.1%,52,55.3%,81.3%,18,19.1%,28.1%,34,36.2%,53.1%,12,12.8%,18.8%,25,26.6%,4,4.3%
29Q259,PATHWAYS COLLEGE PREPARATORY SCHOOL,2004,4 Year  June,2,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
29Q259,PATHWAYS COLLEGE PREPARATORY SCHOOL,2004,5 Year,3,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
29Q259,PATHWAYS COLLEGE PREPARATORY SCHOOL,2004,6 Year,3,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
29Q259,PATHWAYS COLLEGE PREPARATORY SCHOOL,2005,4 Year  June,57,42,73.7%,38,66.7%,90.5%,0,0.0%,0.0%,38,66.7%,90.5%,4,7.0%,9.5%,10,17.5%,5,8.8%
29Q259,PATHWAYS COLLEGE PREPARATORY SCHOOL,2005,4 Year August,57,43,75.4%,38,66.7%,88.4%,0,0.0%,0.0%,38,66.7%,88.4%,5,8.8%,11.6%,9,15.8%,5,8.8%
29Q259,PATHWAYS COLLEGE PREPARATORY SCHOOL,2005,5 Year,56,47,83.9%,40,71.4%,85.1%,0,0.0%,0.0%,40,71.4%,85.1%,7,12.5%,14.9%,4,7.1%,5,8.9%
29Q259,PATHWAYS COLLEGE PREPARATORY SCHOOL,2005,6 Year,55,49,89.1%,40,72.7%,81.6%,0,0.0%,0.0%,40,72.7%,81.6%,9,16.4%,18.4%,0,0.0%,5,9.1%
29Q259,PATHWAYS COLLEGE PREPARATORY SCHOOL,2006,4 Year  June,64,52,81.3%,43,67.2%,82.7%,0,0.0%,0.0%,43,67.2%,82.7%,9,14.1%,17.3%,6,9.4%,6,9.4%
29Q259,PATHWAYS COLLEGE PREPARATORY SCHOOL,2006,4 Year August,64,53,82.8%,44,68.8%,83.0%,0,0.0%,0.0%,44,68.8%,83.0%,9,14.1%,17.0%,5,7.8%,6,9.4%
29Q259,PATHWAYS COLLEGE PREPARATORY SCHOOL,2006,5 Year  June,63,56,88.9%,45,71.4%,80.4%,0,0.0%,0.0%,45,71.4%,80.4%,11,17.5%,19.6%,0,0.0%,7,11.1%
29Q259,PATHWAYS COLLEGE PREPARATORY SCHOOL,2006,5 Year August,63,56,88.9%,45,71.4%,80.4%,0,0.0%,0.0%,45,71.4%,80.4%,11,17.5%,19.6%,0,0.0%,7,11.1%
29Q259,PATHWAYS COLLEGE PREPARATORY SCHOOL,2007,4 Year  June,60,43,71.7%,33,55.0%,76.7%,3,5.0%,7.0%,30,50.0%,69.8%,10,16.7%,23.3%,12,20.0%,5,8.3%
29Q259,PATHWAYS COLLEGE PREPARATORY SCHOOL,2007,4 Year August,60,49,81.7%,35,58.3%,71.4%,3,5.0%,6.1%,32,53.3%,65.3%,14,23.3%,28.6%,6,10.0%,5,8.3%
29Q265,EXCELSIOR PREPARATORTY HIGH SCHOOL,2003,4 Year  June,6,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
29Q265,EXCELSIOR PREPARATORTY HIGH SCHOOL,2003,5 Year,6,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
29Q265,EXCELSIOR PREPARATORTY HIGH SCHOOL,2003,6 Year,6,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
29Q265,EXCELSIOR PREPARATORTY HIGH SCHOOL,2004,4 Year  June,93,67,72.0%,30,32.3%,44.8%,0,0.0%,0.0%,30,32.3%,44.8%,37,39.8%,55.2%,25,26.9%,1,1.1%
29Q265,EXCELSIOR PREPARATORTY HIGH SCHOOL,2004,5 Year,92,80,87.0%,31,33.7%,38.8%,0,0.0%,0.0%,31,33.7%,38.8%,49,53.3%,61.3%,4,4.3%,7,7.6%
29Q265,EXCELSIOR PREPARATORTY HIGH SCHOOL,2004,6 Year,92,81,88.0%,31,33.7%,38.3%,0,0.0%,0.0%,31,33.7%,38.3%,50,54.3%,61.7%,3,3.3%,6,6.5%
29Q265,EXCELSIOR PREPARATORTY HIGH SCHOOL,2005,4 Year  June,97,69,71.1%,68,70.1%,98.6%,6,6.2%,8.7%,62,63.9%,89.9%,1,1.0%,1.4%,24,24.7%,3,3.1%
29Q265,EXCELSIOR PREPARATORTY HIGH SCHOOL,2005,4 Year August,97,77,79.4%,68,70.1%,88.3%,6,6.2%,7.8%,62,63.9%,80.5%,9,9.3%,11.7%,16,16.5%,3,3.1%
29Q265,EXCELSIOR PREPARATORTY HIGH SCHOOL,2005,5 Year,98,86,87.8%,71,72.4%,82.6%,6,6.1%,7.0%,65,66.3%,75.6%,15,15.3%,17.4%,5,5.1%,5,5.1%
29Q265,EXCELSIOR PREPARATORTY HIGH SCHOOL,2005,6 Year,98,89,90.8%,71,72.4%,79.8%,6,6.1%,6.7%,65,66.3%,73.0%,18,18.4%,20.2%,0,0.0%,8,8.2%
29Q265,EXCELSIOR PREPARATORTY HIGH SCHOOL,2006,4 Year  June,91,55,60.4%,44,48.4%,80.0%,11,12.1%,20.0%,33,36.3%,60.0%,11,12.1%,20.0%,33,36.3%,2,2.2%
29Q265,EXCELSIOR PREPARATORTY HIGH SCHOOL,2006,4 Year August,91,67,73.6%,52,57.1%,77.6%,12,13.2%,17.9%,40,44.0%,59.7%,15,16.5%,22.4%,21,23.1%,2,2.2%
29Q265,EXCELSIOR PREPARATORTY HIGH SCHOOL,2006,5 Year  June,91,73,80.2%,58,63.7%,79.5%,12,13.2%,16.4%,46,50.5%,63.0%,15,16.5%,20.5%,4,4.4%,13,14.3%
29Q265,EXCELSIOR PREPARATORTY HIGH SCHOOL,2006,5 Year August,91,73,80.2%,58,63.7%,79.5%,12,13.2%,16.4%,46,50.5%,63.0%,15,16.5%,20.5%,4,4.4%,13,14.3%
29Q265,EXCELSIOR PREPARATORTY HIGH SCHOOL,2007,4 Year  June,114,78,68.4%,65,57.0%,83.3%,9,7.9%,11.5%,56,49.1%,71.8%,13,11.4%,16.7%,18,15.8%,17,14.9%
29Q265,EXCELSIOR PREPARATORTY HIGH SCHOOL,2007,4 Year August,114,78,68.4%,65,57.0%,83.3%,9,7.9%,11.5%,56,49.1%,71.8%,13,11.4%,16.7%,18,15.8%,17,14.9%
29Q272,GEORGE WASHINGTON CARVER HIGH SCHOOL FOR THE SCIEN,2001,4 Year  June,21,21,100.0%,21,100.0%,100.0%,3,14.3%,14.3%,18,85.7%,85.7%,0,0.0%,0.0%,0,0.0%,0,0.0%
29Q272,GEORGE WASHINGTON CARVER HIGH SCHOOL FOR THE SCIEN,2001,5 Year,21,21,100.0%,21,100.0%,100.0%,3,14.3%,14.3%,18,85.7%,85.7%,0,0.0%,0.0%,0,0.0%,0,0.0%
29Q272,GEORGE WASHINGTON CARVER HIGH SCHOOL FOR THE SCIEN,2001,6 Year,21,21,100.0%,21,100.0%,100.0%,3,14.3%,14.3%,18,85.7%,85.7%,0,0.0%,0.0%,0,0.0%,0,0.0%
29Q272,GEORGE WASHINGTON CARVER HIGH SCHOOL FOR THE SCIEN,2002,4 Year  June,39,28,71.8%,24,61.5%,85.7%,6,15.4%,21.4%,18,46.2%,64.3%,4,10.3%,14.3%,10,25.6%,1,2.6%
29Q272,GEORGE WASHINGTON CARVER HIGH SCHOOL FOR THE SCIEN,2002,5 Year,39,35,89.7%,26,66.7%,74.3%,6,15.4%,17.1%,20,51.3%,57.1%,9,23.1%,25.7%,1,2.6%,3,7.7%
29Q272,GEORGE WASHINGTON CARVER HIGH SCHOOL FOR THE SCIEN,2002,6 Year,39,35,89.7%,26,66.7%,74.3%,6,15.4%,17.1%,20,51.3%,57.1%,9,23.1%,25.7%,0,0.0%,4,10.3%
29Q272,GEORGE WASHINGTON CARVER HIGH SCHOOL FOR THE SCIEN,2003,4 Year  June,97,54,55.7%,40,41.2%,74.1%,8,8.2%,14.8%,32,33.0%,59.3%,14,14.4%,25.9%,31,32.0%,10,10.3%
29Q272,GEORGE WASHINGTON CARVER HIGH SCHOOL FOR THE SCIEN,2003,5 Year,97,76,78.4%,47,48.5%,61.8%,8,8.2%,10.5%,39,40.2%,51.3%,29,29.9%,38.2%,4,4.1%,14,14.4%
29Q272,GEORGE WASHINGTON CARVER HIGH SCHOOL FOR THE SCIEN,2003,6 Year,96,79,82.3%,47,49.0%,59.5%,8,8.3%,10.1%,39,40.6%,49.4%,32,33.3%,40.5%,1,1.0%,14,14.6%
29Q272,GEORGE WASHINGTON CARVER HIGH SCHOOL FOR THE SCIEN,2004,4 Year  June,65,42,64.6%,30,46.2%,71.4%,7,10.8%,16.7%,23,35.4%,54.8%,12,18.5%,28.6%,16,24.6%,7,10.8%
29Q272,GEORGE WASHINGTON CARVER HIGH SCHOOL FOR THE SCIEN,2004,5 Year,67,49,73.1%,32,47.8%,65.3%,7,10.4%,14.3%,25,37.3%,51.0%,17,25.4%,34.7%,4,6.0%,9,13.4%
29Q272,GEORGE WASHINGTON CARVER HIGH SCHOOL FOR THE SCIEN,2004,6 Year,68,50,73.5%,33,48.5%,66.0%,7,10.3%,14.0%,26,38.2%,52.0%,17,25.0%,34.0%,4,5.9%,11,16.2%
29Q272,GEORGE WASHINGTON CARVER HIGH SCHOOL FOR THE SCIEN,2005,4 Year  June,79,54,68.4%,48,60.8%,88.9%,17,21.5%,31.5%,31,39.2%,57.4%,6,7.6%,11.1%,23,29.1%,0,0.0%
29Q272,GEORGE WASHINGTON CARVER HIGH SCHOOL FOR THE SCIEN,2005,4 Year August,79,60,75.9%,51,64.6%,85.0%,17,21.5%,28.3%,34,43.0%,56.7%,9,11.4%,15.0%,17,21.5%,0,0.0%
29Q272,GEORGE WASHINGTON CARVER HIGH SCHOOL FOR THE SCIEN,2005,5 Year,80,65,81.3%,56,70.0%,86.2%,17,21.3%,26.2%,39,48.8%,60.0%,9,11.3%,13.8%,7,8.8%,6,7.5%
29Q272,GEORGE WASHINGTON CARVER HIGH SCHOOL FOR THE SCIEN,2005,6 Year,80,66,82.5%,57,71.3%,86.4%,17,21.3%,25.8%,40,50.0%,60.6%,9,11.3%,13.6%,3,3.8%,9,11.3%
29Q272,GEORGE WASHINGTON CARVER HIGH SCHOOL FOR THE SCIEN,2006,4 Year  June,103,81,78.6%,76,73.8%,93.8%,21,20.4%,25.9%,55,53.4%,67.9%,5,4.9%,6.2%,19,18.4%,3,2.9%
29Q272,GEORGE WASHINGTON CARVER HIGH SCHOOL FOR THE SCIEN,2006,4 Year August,103,88,85.4%,79,76.7%,89.8%,21,20.4%,23.9%,58,56.3%,65.9%,9,8.7%,10.2%,12,11.7%,3,2.9%
29Q272,GEORGE WASHINGTON CARVER HIGH SCHOOL FOR THE SCIEN,2006,5 Year  June,105,91,86.7%,81,77.1%,89.0%,21,20.0%,23.1%,60,57.1%,65.9%,10,9.5%,11.0%,2,1.9%,12,11.4%
29Q272,GEORGE WASHINGTON CARVER HIGH SCHOOL FOR THE SCIEN,2006,5 Year August,105,92,87.6%,82,78.1%,89.1%,21,20.0%,22.8%,61,58.1%,66.3%,10,9.5%,10.9%,2,1.9%,11,10.5%
29Q272,GEORGE WASHINGTON CARVER HIGH SCHOOL FOR THE SCIEN,2007,4 Year  June,111,81,73.0%,77,69.4%,95.1%,12,10.8%,14.8%,65,58.6%,80.2%,4,3.6%,4.9%,21,18.9%,9,8.1%
29Q272,GEORGE WASHINGTON CARVER HIGH SCHOOL FOR THE SCIEN,2007,4 Year August,111,91,82.0%,85,76.6%,93.4%,13,11.7%,14.3%,72,64.9%,79.1%,6,5.4%,6.6%,11,9.9%,9,8.1%
29Q283,PREPARATORY ACADEMY FOR WRITERS,2004,4 Year  June,1,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
29Q283,PREPARATORY ACADEMY FOR WRITERS,2004,5 Year,1,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
29Q283,PREPARATORY ACADEMY FOR WRITERS,2004,6 Year,1,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
29Q283,PREPARATORY ACADEMY FOR WRITERS,2005,4 Year  June,4,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
29Q283,PREPARATORY ACADEMY FOR WRITERS,2005,4 Year August,4,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
29Q283,PREPARATORY ACADEMY FOR WRITERS,2005,5 Year,3,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
29Q283,PREPARATORY ACADEMY FOR WRITERS,2005,6 Year,3,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
29Q283,PREPARATORY ACADEMY FOR WRITERS,2006,4 Year  June,36,28,77.8%,12,33.3%,42.9%,0,0.0%,0.0%,12,33.3%,42.9%,16,44.4%,57.1%,3,8.3%,5,13.9%
29Q283,PREPARATORY ACADEMY FOR WRITERS,2006,4 Year August,36,29,80.6%,12,33.3%,41.4%,0,0.0%,0.0%,12,33.3%,41.4%,17,47.2%,58.6%,2,5.6%,5,13.9%
29Q283,PREPARATORY ACADEMY FOR WRITERS,2006,5 Year  June,40,30,75.0%,12,30.0%,40.0%,0,0.0%,0.0%,12,30.0%,40.0%,18,45.0%,60.0%,3,7.5%,6,15.0%
29Q283,PREPARATORY ACADEMY FOR WRITERS,2006,5 Year August,40,30,75.0%,12,30.0%,40.0%,0,0.0%,0.0%,12,30.0%,40.0%,18,45.0%,60.0%,3,7.5%,6,15.0%
29Q283,PREPARATORY ACADEMY FOR WRITERS,2007,4 Year  June,55,34,61.8%,25,45.5%,73.5%,0,0.0%,0.0%,25,45.5%,73.5%,9,16.4%,26.5%,13,23.6%,7,12.7%
29Q283,PREPARATORY ACADEMY FOR WRITERS,2007,4 Year August,55,39,70.9%,26,47.3%,66.7%,0,0.0%,0.0%,26,47.3%,66.7%,13,23.6%,33.3%,9,16.4%,7,12.7%
29Q420,SPRINGFIELD GARDENS HIGH SCHOOL,2001,4 Year  June,323,105,32.5%,25,7.7%,23.8%,0,0.0%,0.0%,25,7.7%,23.8%,79,24.5%,75.2%,117,36.2%,95,29.4%
29Q420,SPRINGFIELD GARDENS HIGH SCHOOL,2001,5 Year,323,145,44.9%,25,7.7%,17.2%,0,0.0%,0.0%,25,7.7%,17.2%,119,36.8%,82.1%,36,11.1%,135,41.8%
29Q420,SPRINGFIELD GARDENS HIGH SCHOOL,2001,6 Year,323,151,46.7%,25,7.7%,16.6%,0,0.0%,0.0%,25,7.7%,16.6%,125,38.7%,82.8%,6,1.9%,159,49.2%
29Q420,SPRINGFIELD GARDENS HIGH SCHOOL,2002,4 Year  June,284,105,37.0%,18,6.3%,17.1%,1,0.4%,1.0%,17,6.0%,16.2%,87,30.6%,82.9%,89,31.3%,79,27.8%
29Q420,SPRINGFIELD GARDENS HIGH SCHOOL,2002,5 Year,284,142,50.0%,18,6.3%,12.7%,1,0.4%,0.7%,17,6.0%,12.0%,124,43.7%,87.3%,13,4.6%,117,41.2%
29Q420,SPRINGFIELD GARDENS HIGH SCHOOL,2002,6 Year,284,150,52.8%,18,6.3%,12.0%,1,0.4%,0.7%,17,6.0%,11.3%,132,46.5%,88.0%,5,1.8%,117,41.2%
29Q420,SPRINGFIELD GARDENS HIGH SCHOOL,2003,4 Year  June,97,38,39.2%,4,4.1%,10.5%,1,1.0%,2.6%,3,3.1%,7.9%,34,35.1%,89.5%,11,11.3%,42,43.3%
29Q420,SPRINGFIELD GARDENS HIGH SCHOOL,2003,5 Year,97,45,46.4%,4,4.1%,8.9%,1,1.0%,2.2%,3,3.1%,6.7%,41,42.3%,91.1%,4,4.1%,42,43.3%
29Q420,SPRINGFIELD GARDENS HIGH SCHOOL,2003,6 Year,99,45,45.5%,4,4.0%,8.9%,1,1.0%,2.2%,3,3.0%,6.7%,41,41.4%,91.1%,4,4.0%,42,42.4%
29Q420,SPRINGFIELD GARDENS HIGH SCHOOL,2004,4 Year  June,1,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
29Q420,SPRINGFIELD GARDENS HIGH SCHOOL,2004,5 Year,1,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
29Q420,SPRINGFIELD GARDENS HIGH SCHOOL,2004,6 Year,1,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
29Q420,SPRINGFIELD GARDENS HIGH SCHOOL,2005,4 Year  June,1,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
29Q420,SPRINGFIELD GARDENS HIGH SCHOOL,2005,4 Year August,1,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
29Q420,SPRINGFIELD GARDENS HIGH SCHOOL,2005,5 Year,1,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
29Q420,SPRINGFIELD GARDENS HIGH SCHOOL,2005,6 Year,1,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
29Q492,MATH/SCIENCE RESEARCH AND TECHNOLOGY MAGNET HS,2001,4 Year  June,113,79,69.9%,60,53.1%,75.9%,0,0.0%,0.0%,60,53.1%,75.9%,19,16.8%,24.1%,26,23.0%,4,3.5%
29Q492,MATH/SCIENCE RESEARCH AND TECHNOLOGY MAGNET HS,2001,5 Year,113,89,78.8%,62,54.9%,69.7%,0,0.0%,0.0%,62,54.9%,69.7%,27,23.9%,30.3%,10,8.8%,10,8.8%
29Q492,MATH/SCIENCE RESEARCH AND TECHNOLOGY MAGNET HS,2001,6 Year,113,93,82.3%,63,55.8%,67.7%,0,0.0%,0.0%,63,55.8%,67.7%,30,26.5%,32.3%,3,2.7%,13,11.5%
29Q492,MATH/SCIENCE RESEARCH AND TECHNOLOGY MAGNET HS,2002,4 Year  June,121,86,71.1%,62,51.2%,72.1%,5,4.1%,5.8%,57,47.1%,66.3%,24,19.8%,27.9%,25,20.7%,9,7.4%
29Q492,MATH/SCIENCE RESEARCH AND TECHNOLOGY MAGNET HS,2002,5 Year,121,96,79.3%,64,52.9%,66.7%,5,4.1%,5.2%,59,48.8%,61.5%,32,26.4%,33.3%,8,6.6%,15,12.4%
29Q492,MATH/SCIENCE RESEARCH AND TECHNOLOGY MAGNET HS,2002,6 Year,121,99,81.8%,65,53.7%,65.7%,5,4.1%,5.1%,60,49.6%,60.6%,34,28.1%,34.3%,2,1.7%,18,14.9%
29Q492,MATH/SCIENCE RESEARCH AND TECHNOLOGY MAGNET HS,2003,4 Year  June,100,64,64.0%,47,47.0%,73.4%,3,3.0%,4.7%,44,44.0%,68.8%,17,17.0%,26.6%,29,29.0%,4,4.0%
29Q492,MATH/SCIENCE RESEARCH AND TECHNOLOGY MAGNET HS,2003,5 Year,100,83,83.0%,57,57.0%,68.7%,3,3.0%,3.6%,54,54.0%,65.1%,26,26.0%,31.3%,1,1.0%,13,13.0%
29Q492,MATH/SCIENCE RESEARCH AND TECHNOLOGY MAGNET HS,2003,6 Year,101,83,82.2%,57,56.4%,68.7%,3,3.0%,3.6%,54,53.5%,65.1%,26,25.7%,31.3%,2,2.0%,13,12.9%
29Q492,MATH/SCIENCE RESEARCH AND TECHNOLOGY MAGNET HS,2004,4 Year  June,113,82,72.6%,63,55.8%,76.8%,11,9.7%,13.4%,52,46.0%,63.4%,19,16.8%,23.2%,21,18.6%,8,7.1%
29Q492,MATH/SCIENCE RESEARCH AND TECHNOLOGY MAGNET HS,2004,5 Year,117,93,79.5%,68,58.1%,73.1%,12,10.3%,12.9%,56,47.9%,60.2%,25,21.4%,26.9%,6,5.1%,11,9.4%
29Q492,MATH/SCIENCE RESEARCH AND TECHNOLOGY MAGNET HS,2004,6 Year,116,95,81.9%,68,58.6%,71.6%,12,10.3%,12.6%,56,48.3%,58.9%,27,23.3%,28.4%,1,0.9%,13,11.2%
29Q492,MATH/SCIENCE RESEARCH AND TECHNOLOGY MAGNET HS,2005,4 Year  June,105,61,58.1%,42,40.0%,68.9%,14,13.3%,23.0%,28,26.7%,45.9%,19,18.1%,31.1%,30,28.6%,12,11.4%
29Q492,MATH/SCIENCE RESEARCH AND TECHNOLOGY MAGNET HS,2005,4 Year August,105,65,61.9%,44,41.9%,67.7%,14,13.3%,21.5%,30,28.6%,46.2%,21,20.0%,32.3%,26,24.8%,12,11.4%
29Q492,MATH/SCIENCE RESEARCH AND TECHNOLOGY MAGNET HS,2005,5 Year,103,71,68.9%,46,44.7%,64.8%,14,13.6%,19.7%,32,31.1%,45.1%,25,24.3%,35.2%,4,3.9%,26,25.2%
29Q492,MATH/SCIENCE RESEARCH AND TECHNOLOGY MAGNET HS,2005,6 Year,102,72,70.6%,46,45.1%,63.9%,14,13.7%,19.4%,32,31.4%,44.4%,26,25.5%,36.1%,2,2.0%,26,25.5%
29Q492,MATH/SCIENCE RESEARCH AND TECHNOLOGY MAGNET HS,2006,4 Year  June,108,73,67.6%,57,52.8%,78.1%,22,20.4%,30.1%,35,32.4%,47.9%,16,14.8%,21.9%,24,22.2%,10,9.3%
29Q492,MATH/SCIENCE RESEARCH AND TECHNOLOGY MAGNET HS,2006,4 Year August,108,82,75.9%,61,56.5%,74.4%,22,20.4%,26.8%,39,36.1%,47.6%,21,19.4%,25.6%,15,13.9%,10,9.3%
29Q492,MATH/SCIENCE RESEARCH AND TECHNOLOGY MAGNET HS,2006,5 Year  June,110,87,79.1%,61,55.5%,70.1%,22,20.0%,25.3%,39,35.5%,44.8%,26,23.6%,29.9%,6,5.5%,17,15.5%
29Q492,MATH/SCIENCE RESEARCH AND TECHNOLOGY MAGNET HS,2006,5 Year August,110,87,79.1%,61,55.5%,70.1%,22,20.0%,25.3%,39,35.5%,44.8%,26,23.6%,29.9%,6,5.5%,17,15.5%
29Q492,MATH/SCIENCE RESEARCH AND TECHNOLOGY MAGNET HS,2007,4 Year  June,125,88,70.4%,76,60.8%,86.4%,24,19.2%,27.3%,52,41.6%,59.1%,12,9.6%,13.6%,21,16.8%,13,10.4%
29Q492,MATH/SCIENCE RESEARCH AND TECHNOLOGY MAGNET HS,2007,4 Year August,125,94,75.2%,79,63.2%,84.0%,25,20.0%,26.6%,54,43.2%,57.4%,15,12.0%,16.0%,15,12.0%,13,10.4%
29Q494,"LAW, GOVERNMENT AND COMMUNITY SERVICE HIGH SCHOOL",2001,4 Year  June,88,55,62.5%,41,46.6%,74.5%,3,3.4%,5.5%,38,43.2%,69.1%,14,15.9%,25.5%,16,18.2%,16,18.2%
29Q494,"LAW, GOVERNMENT AND COMMUNITY SERVICE HIGH SCHOOL",2001,5 Year,88,60,68.2%,44,50.0%,73.3%,3,3.4%,5.0%,41,46.6%,68.3%,16,18.2%,26.7%,6,6.8%,21,23.9%
29Q494,"LAW, GOVERNMENT AND COMMUNITY SERVICE HIGH SCHOOL",2001,6 Year,88,61,69.3%,44,50.0%,72.1%,3,3.4%,4.9%,41,46.6%,67.2%,17,19.3%,27.9%,2,2.3%,24,27.3%
29Q494,"LAW, GOVERNMENT AND COMMUNITY SERVICE HIGH SCHOOL",2002,4 Year  June,103,55,53.4%,43,41.7%,78.2%,0,0.0%,0.0%,43,41.7%,78.2%,12,11.7%,21.8%,23,22.3%,19,18.4%
29Q494,"LAW, GOVERNMENT AND COMMUNITY SERVICE HIGH SCHOOL",2002,5 Year,103,66,64.1%,48,46.6%,72.7%,0,0.0%,0.0%,48,46.6%,72.7%,18,17.5%,27.3%,7,6.8%,24,23.3%
29Q494,"LAW, GOVERNMENT AND COMMUNITY SERVICE HIGH SCHOOL",2002,6 Year,103,66,64.1%,48,46.6%,72.7%,0,0.0%,0.0%,48,46.6%,72.7%,18,17.5%,27.3%,7,6.8%,24,23.3%
29Q494,"LAW, GOVERNMENT AND COMMUNITY SERVICE HIGH SCHOOL",2003,4 Year  June,93,61,65.6%,48,51.6%,78.7%,0,0.0%,0.0%,48,51.6%,78.7%,13,14.0%,21.3%,11,11.8%,14,15.1%
29Q494,"LAW, GOVERNMENT AND COMMUNITY SERVICE HIGH SCHOOL",2003,5 Year,93,62,66.7%,48,51.6%,77.4%,0,0.0%,0.0%,48,51.6%,77.4%,14,15.1%,22.6%,7,7.5%,16,17.2%
29Q494,"LAW, GOVERNMENT AND COMMUNITY SERVICE HIGH SCHOOL",2003,6 Year,94,64,68.1%,49,52.1%,76.6%,0,0.0%,0.0%,49,52.1%,76.6%,15,16.0%,23.4%,3,3.2%,19,20.2%
29Q494,"LAW, GOVERNMENT AND COMMUNITY SERVICE HIGH SCHOOL",2004,4 Year  June,68,45,66.2%,34,50.0%,75.6%,8,11.8%,17.8%,26,38.2%,57.8%,11,16.2%,24.4%,15,22.1%,8,11.8%
29Q494,"LAW, GOVERNMENT AND COMMUNITY SERVICE HIGH SCHOOL",2004,5 Year,69,48,69.6%,36,52.2%,75.0%,8,11.6%,16.7%,28,40.6%,58.3%,12,17.4%,25.0%,5,7.2%,14,20.3%
29Q494,"LAW, GOVERNMENT AND COMMUNITY SERVICE HIGH SCHOOL",2004,6 Year,69,50,72.5%,37,53.6%,74.0%,8,11.6%,16.0%,29,42.0%,58.0%,13,18.8%,26.0%,7,10.1%,12,17.4%
29Q494,"LAW, GOVERNMENT AND COMMUNITY SERVICE HIGH SCHOOL",2005,4 Year  June,109,78,71.6%,70,64.2%,89.7%,17,15.6%,21.8%,53,48.6%,67.9%,8,7.3%,10.3%,13,11.9%,10,9.2%
29Q494,"LAW, GOVERNMENT AND COMMUNITY SERVICE HIGH SCHOOL",2005,4 Year August,109,82,75.2%,73,67.0%,89.0%,18,16.5%,22.0%,55,50.5%,67.1%,9,8.3%,11.0%,9,8.3%,10,9.2%
29Q494,"LAW, GOVERNMENT AND COMMUNITY SERVICE HIGH SCHOOL",2005,5 Year,111,84,75.7%,75,67.6%,89.3%,18,16.2%,21.4%,57,51.4%,67.9%,9,8.1%,10.7%,7,6.3%,15,13.5%
